"","Genus","p.value","CorCoef","CorTest","Plant"
"1102","p__Bacteroidota,g__midas_g_679",0,-0.665109422659272,"Spearman","Damhusåen"
"1110","p__Acidobacteriota,g__midas_g_4670",0,-0.669766699564211,"Spearman","Aalborg West"
"787","p__Bacteroidota,g__midas_g_171",0,-0.669912775089907,"Spearman","Damhusåen"
"153","p__Chloroflexi,g__midas_g_1412",0,-0.670801098964387,"Spearman","Aalborg West"
"853","p__Bacteroidota,g__midas_g_225",0,-0.672526631775496,"Spearman","Damhusåen"
"3351","p__Proteobacteria,g__midas_g_22405",0,-0.672583083688535,"Spearman","Aalborg West"
"3510","p__Actinobacteriota,g__midas_g_327",0,-0.674931020168381,"Spearman","Aalborg West"
"4013","p__Actinobacteriota,g__midas_g_120",0,-0.685652285910875,"Spearman","Mariagerfjord"
"822","p__Bacteroidota,g__midas_g_20",0,-0.685736115901123,"Spearman","Damhusåen"
"804","p__Bacteroidota,g__midas_g_1838",0,-0.686321611290911,"Spearman","Damhusåen"
"1223","p__Chloroflexi,g__Anaerolinea",0,-0.68755389046422,"Spearman","Damhusåen"
"3911","p__Proteobacteria,g__Stella",0,-0.691991742696669,"Spearman","Aalborg West"
"219","p__Myxococcota,g__Haliangium",0,-0.700990596410234,"Spearman","Damhusåen"
"2601","p__Patescibacteria,g__Ca_Saccharimonas",0,-0.703844977243939,"Spearman","Aalborg West"
"201","p__Fibrobacterota,g__midas_g_1477",0,-0.707947846562317,"Spearman","Aalborg West"
"264","p__Chloroflexi,g__midas_g_2842",0,-0.709230141130109,"Spearman","Total"
"3261","p__Proteobacteria,g__midas_g_1057",0,-0.721884076301994,"Spearman","Aalborg West"
"333","p__Proteobacteria,g__midas_g_2010",0,-0.726789484893637,"Spearman","Aalborg West"
"3062","p__Patescibacteria,g__midas_g_12444",0,-0.728830019553584,"Spearman","Mariagerfjord"
"3201","p__Proteobacteria,g__Labrys",0,-0.746054936099603,"Spearman","Aalborg West"
"1651","p__Chloroflexi,g__midas_g_2842",0,-0.755189456142498,"Spearman","Aalborg West"
"2591","p__Nitrospirota,g__Nitrospira",0,-0.828234055952433,"Spearman","Aalborg West"
"88","p__Bacteroidota,g__midas_g_171",0,-0.84475824941601,"Spearman","Aalborg West"
"1801","p__Chloroflexi,g__midas_g_731",0,-0.876336817224713,"Spearman","Aalborg West"
